shipping_id,order_id,carrier,shipping_date,delivery_date,shipping_cost
73705,97556,IndiaPost,2022-10-25,2022-10-31,226.29
73706,97557,DTDC,2024-11-06,2024-11-11,61.7
73707,97559,EcomExpress,2024-08-02,2024-08-06,93.96
73708,97560,IndiaPost,2023-03-03,2023-03-07,210.44
73709,97561,DTDC,2023-04-16,2023-04-19,110.13
73710,97562,EcomExpress,2022-12-01,2022-12-07,217.04
73711,97564,FedEx,2024-08-27,2024-08-30,156.39
73712,97565,IndiaPost,2024-04-17,2024-04-22,39.94
73713,97566,EcomExpress,2022-11-15,2022-11-18,60.57
73714,97567,IndiaPost,2024-10-11,2024-10-15,73.47
73715,97568,Delhivery,2024-05-02,2024-05-09,97.3
73716,97570,IndiaPost,2024-08-15,2024-08-18,35.18
73717,97571,FedEx,2023-04-05,2023-04-09,133.05
73718,97572,BlueDart,2022-03-26,2022-03-28,223.25
73719,97573,IndiaPost,2024-03-04,2024-03-08,171.97
73720,97574,FedEx,2023-09-23,2023-09-24,161.48
73721,97576,EcomExpress,2023-06-03,2023-06-08,211.72
73722,97577,Delhivery,2024-02-11,2024-02-17,106.9
73723,97578,BlueDart,2023-10-18,2023-10-25,57.43
73724,97579,DTDC,2023-07-23,2023-07-26,83.71
73725,97580,BlueDart,2022-09-27,2022-09-29,246.07
73726,97581,EcomExpress,2023-05-24,2023-05-27,151.07
73727,97582,DTDC,2022-06-04,2022-06-11,106.57
73728,97583,FedEx,2022-04-07,2022-04-11,66.56
73729,97584,FedEx,2023-01-20,2023-01-21,133.7
73730,97585,BlueDart,2022-11-17,2022-11-21,188.56
73731,97586,EcomExpress,2024-08-09,2024-08-11,159.12
73732,97587,EcomExpress,2022-06-19,2022-06-23,199.81
73733,97588,FedEx,2022-08-31,2022-09-04,183.08
73734,97589,EcomExpress,2024-08-14,2024-08-18,188.63
73735,97591,FedEx,2024-11-11,2024-11-16,32.03
73736,97593,DTDC,2024-04-15,2024-04-18,111.0
73737,97594,EcomExpress,2024-05-20,2024-05-24,236.48
73738,97595,EcomExpress,2023-07-09,2023-07-13,97.2
73739,97596,DTDC,2024-10-30,2024-10-31,184.48
73740,97597,IndiaPost,2022-06-14,2022-06-18,33.55
73741,97598,EcomExpress,2022-11-21,2022-11-22,190.54
73742,97599,EcomExpress,2023-05-08,2023-05-12,110.12
73743,97601,FedEx,2022-09-13,2022-09-17,203.56
73744,97602,EcomExpress,2024-07-17,2024-07-22,111.03
73745,97603,BlueDart,2024-05-09,2024-05-14,123.59
73746,97604,IndiaPost,2024-04-12,2024-04-18,185.8
73747,97605,Delhivery,2024-10-06,2024-10-08,112.45
73748,97606,DTDC,2022-01-14,2022-01-18,168.18
73749,97608,FedEx,2023-05-12,2023-05-17,183.23
73750,97610,FedEx,2023-09-15,2023-09-18,101.29
73751,97612,BlueDart,2022-09-21,2022-09-23,179.4
73752,97614,FedEx,2024-11-27,2024-11-30,235.52
73753,97615,Delhivery,2023-05-09,2023-05-16,247.24
73754,97616,BlueDart,2024-07-13,2024-07-19,72.11
73755,97617,DTDC,2024-06-04,2024-06-08,41.03
73756,97618,BlueDart,2024-09-27,2024-09-30,49.3
73757,97619,Delhivery,2024-06-18,2024-06-21,33.13
73758,97620,FedEx,2022-11-06,2022-11-13,144.04
73759,97622,FedEx,2024-04-06,2024-04-09,174.7
73760,97623,DTDC,2023-11-03,2023-11-10,126.39
73761,97625,,2022-03-05,2022-03-09,237.01
73762,97629,EcomExpress,2022-04-16,2022-04-18,197.55
73763,97631,Delhivery,2022-02-01,2022-02-04,86.38
73764,97635,BlueDart,2022-08-06,2022-08-13,112.52
73765,97636,Delhivery,2024-04-09,2024-04-16,43.95
73766,97638,DTDC,2023-07-31,2023-08-04,185.88
73767,97639,DTDC,2023-11-09,2023-11-13,46.85
73768,97641,EcomExpress,2022-07-05,2022-07-11,246.73
73769,97643,DTDC,2024-05-23,2024-05-29,210.69
73770,97645,FedEx,2023-11-06,2023-11-10,107.49
73771,97646,EcomExpress,2022-09-13,2022-09-13,132.98
73772,97647,BlueDart,2023-10-20,2023-10-23,233.99
73773,97649,EcomExpress,2024-07-28,2024-07-30,92.24
73774,97650,FedEx,2022-10-27,2022-10-28,74.66
73775,97651,Delhivery,2022-11-17,2022-11-19,221.61
73776,97652,EcomExpress,2022-04-18,2022-04-22,178.75
73777,97653,FedEx,2023-12-26,2023-12-27,178.09
73778,97655,BlueDart,2022-11-11,2022-11-18,84.48
73779,97656,DTDC,2022-09-23,2022-09-26,242.91
73780,97657,DTDC,2022-02-04,2022-02-05,39.94
73781,97660,FedEx,2023-06-26,2023-06-30,225.77
73782,97662,FedEx,2023-05-13,2023-05-17,145.99
73783,97663,BlueDart,2024-08-08,2024-08-12,77.62
73784,97664,EcomExpress,2023-02-19,2023-02-22,97.06
73785,97665,EcomExpress,2023-01-29,2023-02-05,101.69
73786,97666,BlueDart,2024-06-06,2024-06-09,161.13
73787,97667,EcomExpress,2024-06-08,2024-06-11,186.08
73788,97669,DTDC,2022-01-18,2022-01-24,36.92
73789,97671,Delhivery,2023-01-12,2023-01-17,96.91
73790,97672,IndiaPost,2024-10-06,2024-10-06,124.24
73791,97674,IndiaPost,2023-10-20,2023-10-26,164.64
73792,97675,IndiaPost,2023-01-26,2023-02-02,32.86
73793,97676,EcomExpress,2024-04-12,2024-04-14,138.79
73794,97677,EcomExpress,2023-09-21,2023-09-25,117.5
73795,97678,DTDC,2024-10-09,2024-10-10,113.2
73796,97679,EcomExpress,2022-11-06,2022-11-12,169.68
73797,97681,EcomExpress,2023-12-30,2024-01-04,178.74
73798,97682,EcomExpress,2022-04-06,2022-04-12,48.33
73799,97683,FedEx,2023-10-27,2023-10-31,23.51
73800,97684,DTDC,2023-07-07,2023-07-11,53.54
73801,97685,EcomExpress,2022-09-01,2022-09-05,205.97
73802,97686,Delhivery,2022-05-11,2022-05-16,108.2
73803,97688,Delhivery,2023-12-04,2023-12-10,117.72
73804,97689,BlueDart,2023-04-28,2023-05-01,180.51
73805,97693,FedEx,2024-01-18,2024-01-21,127.44
73806,97694,BlueDart,2022-07-29,2022-08-01,226.36
73807,97695,BlueDart,2024-06-05,2024-06-12,145.54
73808,97696,IndiaPost,2022-05-11,2022-05-15,168.98
73809,97699,EcomExpress,2023-12-27,2024-01-03,168.08
73810,97701,EcomExpress,2023-11-24,2023-11-28,199.01
73811,97702,IndiaPost,2023-01-07,2023-01-12,198.33
73812,97703,Delhivery,2024-11-07,2024-11-11,236.38
73813,97704,Delhivery,2023-08-01,2023-08-06,77.23
73814,97706,EcomExpress,2023-04-01,2023-04-06,168.23
73815,97707,IndiaPost,2024-06-24,2024-06-27,102.97
73816,97708,BlueDart,2024-07-16,2024-07-17,80.23
73817,97709,EcomExpress,2023-12-18,2023-12-22,28.66
73818,97710,DTDC,2022-07-12,2022-07-13,25.95
73819,97712,BlueDart,2023-10-16,2023-10-23,118.02
73820,97713,BlueDart,2022-09-16,2022-09-23,111.96
73821,97715,EcomExpress,2022-09-09,2022-09-16,136.88
73822,97716,Delhivery,2022-08-30,2022-09-03,193.92
73823,97717,FedEx,2024-07-29,2024-07-30,101.23
73824,97719,FedEx,2023-11-23,2023-11-24,142.69
73825,97720,IndiaPost,2024-12-14,2024-12-16,27.46
73826,97721,BlueDart,2024-08-13,2024-08-17,94.41
73827,97723,BlueDart,2022-08-03,2022-08-04,216.12
73828,97724,DTDC,2024-06-18,2024-06-25,87.08
73829,97725,BlueDart,2024-02-02,2024-02-02,90.63
73830,97727,BlueDart,2022-02-27,2022-03-03,53.4
73831,97728,EcomExpress,2024-12-04,2024-12-08,213.08
73832,97729,Delhivery,2024-12-11,2024-12-13,151.56
73833,97730,FedEx,2022-08-02,2022-08-03,55.3
73834,97731,FedEx,2023-09-27,2023-10-03,178.58
73835,97732,EcomExpress,2024-09-22,2024-09-26,113.57
73836,97733,IndiaPost,2024-11-01,2024-11-05,142.85
73837,97736,BlueDart,2023-11-01,2023-11-08,109.87
73838,97737,Delhivery,2023-02-08,2023-02-09,116.56
73839,97738,BlueDart,2022-01-01,2022-01-02,39.67
73840,97739,FedEx,2024-07-23,2024-07-28,64.68
73841,97740,EcomExpress,2024-05-05,2024-05-08,135.79
73842,97741,BlueDart,2024-04-01,2024-04-02,153.18
73843,97742,FedEx,2022-10-06,2022-10-10,73.46
73844,97743,DTDC,2024-07-21,2024-07-27,187.53
73845,97745,IndiaPost,2022-06-01,2022-06-07,139.43
73846,97746,IndiaPost,2024-05-30,2024-06-02,177.65
73847,97747,DTDC,2022-04-18,2022-04-24,77.72
73848,97750,BlueDart,2023-03-21,2023-03-27,84.82
73849,97751,EcomExpress,2023-03-31,2023-04-05,185.52
73850,97752,BlueDart,2024-05-10,2024-05-14,77.54
73851,97753,FedEx,2024-11-13,2024-11-20,61.37
73852,97754,EcomExpress,2022-01-08,2022-01-13,47.07
73853,97755,BlueDart,2024-07-13,2024-07-18,86.62
73854,97756,BlueDart,2024-07-21,2024-07-25,81.1
73855,97757,FedEx,2022-03-09,2022-03-14,160.42
73856,97758,IndiaPost,2023-06-15,2023-06-16,175.01
73857,97760,EcomExpress,2024-02-10,2024-02-13,232.11
73858,97762,Delhivery,2024-09-22,2024-09-25,235.3
73859,97763,FedEx,2022-12-27,2022-12-31,139.71
73860,97764,EcomExpress,2022-04-25,2022-04-30,140.61
73861,97765,FedEx,2022-07-07,2022-07-11,205.01
73862,97766,DTDC,2024-04-12,2024-04-17,210.26
73863,97767,Delhivery,2024-01-21,2024-01-24,112.05
73864,97768,BlueDart,2023-01-27,2023-01-29,212.82
73865,97769,EcomExpress,2023-08-22,2023-08-27,231.88
73866,97770,DTDC,2022-02-07,2022-02-09,141.35
73867,97771,IndiaPost,2023-10-13,2023-10-19,126.53
73868,97773,Delhivery,2022-12-20,2022-12-23,167.64
73869,97774,Delhivery,2022-02-18,2022-02-19,72.5
73870,97776,EcomExpress,2023-10-02,2023-10-06,206.21
73871,97778,IndiaPost,2022-10-24,2022-10-28,32.36
73872,97780,BlueDart,2023-01-20,2023-01-21,104.93
73873,97781,IndiaPost,2024-01-07,2024-01-11,116.27
73874,97784,BlueDart,2023-03-07,2023-03-08,71.45
73875,97785,DTDC,2022-04-15,2022-04-21,67.03
73876,97786,BlueDart,2023-05-11,2023-05-12,129.81
73877,97787,FedEx,2023-05-30,2023-06-04,219.11
73878,97788,Delhivery,2023-01-10,2023-01-11,227.57
73879,97789,IndiaPost,2022-05-05,2022-05-09,82.06
73880,97790,IndiaPost,2022-01-17,2022-01-23,171.67
73881,97791,DTDC,2023-09-03,2023-09-06,224.87
73882,97792,DTDC,2022-09-19,2022-09-22,132.74
73883,97793,EcomExpress,2022-01-08,2022-01-15,44.71
73884,97794,BlueDart,2024-01-16,2024-01-19,35.52
73885,97796,EcomExpress,2022-12-08,2022-12-09,209.78
73886,97797,EcomExpress,2023-04-19,2023-04-25,228.93
73887,97798,FedEx,2023-01-13,2023-01-19,88.81
73888,97799,FedEx,2022-07-05,2022-07-06,129.24
73889,97801,Delhivery,2022-06-27,2022-06-29,114.71
73890,97804,DTDC,2022-06-10,2022-06-17,57.51
73891,97805,IndiaPost,2022-01-02,2022-01-06,149.47
73892,97806,IndiaPost,2024-08-21,2024-08-26,153.17
73893,97807,EcomExpress,2023-12-29,2024-01-03,58.85
73894,97808,IndiaPost,2024-05-18,2024-05-22,198.07
73895,97809,Delhivery,2024-11-21,2024-11-23,96.73
73896,97811,DTDC,2022-11-05,2022-11-09,217.81
73897,97812,BlueDart,2023-02-02,2023-02-04,51.27
73898,97813,FedEx,2023-02-10,2023-02-17,160.81
73899,97814,EcomExpress,2022-01-14,2022-01-15,134.77
73900,97815,FedEx,2024-03-05,2024-03-11,205.88
73901,97816,FedEx,2022-01-09,2022-01-10,210.66
73902,97817,BlueDart,2022-01-10,2022-01-12,165.39
73903,97818,IndiaPost,2023-06-01,2023-06-04,210.38
73904,97819,FedEx,2023-09-06,2023-09-08,134.19
73905,97820,,2024-04-06,2024-04-13,201.14
73906,97821,EcomExpress,2022-05-23,2022-05-25,169.93
73907,97822,EcomExpress,2022-04-29,2022-05-01,179.62
73908,97823,IndiaPost,2023-04-25,2023-05-01,28.65
73909,97824,DTDC,2024-02-29,2024-03-03,66.62
73910,97825,EcomExpress,2024-05-15,2024-05-22,205.99
73911,97826,Delhivery,2024-09-25,2024-09-30,167.33
73912,97827,IndiaPost,2023-02-01,2023-02-04,96.5
73913,97828,,2023-12-22,2023-12-24,61.04
73914,97830,FedEx,2022-05-28,2022-06-04,69.15
73915,97831,FedEx,2023-08-02,2023-08-06,229.68
73916,97832,BlueDart,2023-05-14,2023-05-21,145.74
73917,97833,EcomExpress,2024-12-09,2024-12-15,211.82
73918,97834,EcomExpress,2023-10-23,2023-10-29,181.6
73919,97835,Delhivery,2024-11-20,2024-11-25,188.05
73920,97837,FedEx,2023-10-25,2023-10-29,53.34
73921,97838,DTDC,2024-04-01,2024-04-04,114.98
73922,97840,Delhivery,2022-01-15,2022-01-21,33.89
73923,97841,DTDC,2023-05-01,2023-05-04,169.05
73924,97842,FedEx,2024-07-22,2024-07-26,92.95
73925,97844,DTDC,2023-02-22,2023-02-25,226.21
73926,97846,EcomExpress,2023-12-25,2023-12-26,169.1
73927,97847,BlueDart,2024-02-02,2024-02-03,78.53
73928,97848,IndiaPost,2024-09-20,2024-09-26,108.74
73929,97849,Delhivery,2024-03-16,2024-03-20,40.27
73930,97851,IndiaPost,2024-03-09,2024-03-16,183.14
73931,97853,EcomExpress,2024-04-25,2024-04-26,104.33
73932,97855,BlueDart,2023-04-23,2023-04-30,63.11
73933,97856,IndiaPost,2024-09-06,2024-09-10,96.39
73934,97857,,2023-09-21,2023-09-28,143.44
73935,97858,IndiaPost,2024-06-30,2024-07-07,227.65
73936,97859,Delhivery,2022-02-22,2022-02-28,57.34
73937,97860,BlueDart,2024-04-12,2024-04-16,249.27
73938,97862,FedEx,2022-06-18,2022-06-23,144.45
73939,97864,EcomExpress,2024-11-22,2024-11-26,212.31
73940,97865,EcomExpress,2024-10-27,2024-10-30,226.95
73941,97866,IndiaPost,2023-01-28,2023-02-03,97.98
73942,97867,BlueDart,2024-07-11,2024-07-12,136.82
73943,97869,FedEx,2024-10-17,2024-10-20,155.49
73944,97870,FedEx,2024-07-18,2024-07-23,160.76
73945,97871,DTDC,2024-01-08,2024-01-10,133.18
73946,97872,EcomExpress,2022-04-29,2022-05-04,117.62
73947,97875,BlueDart,2022-01-14,2022-01-15,223.07
73948,97876,DTDC,2024-01-27,2024-01-27,209.15
73949,97880,DTDC,2022-09-08,2022-09-15,194.5
73950,97881,FedEx,2022-08-05,2022-08-10,200.04
73951,97882,FedEx,2022-08-22,2022-08-24,111.45
73952,97883,IndiaPost,2024-08-10,2024-08-12,86.11
73953,97885,IndiaPost,2024-10-04,2024-10-07,34.51
73954,97886,Delhivery,2022-11-29,2022-12-06,102.81
73955,97887,EcomExpress,2024-04-14,2024-04-15,32.8
73956,97888,FedEx,2023-10-13,2023-10-14,232.38
73957,97889,EcomExpress,2022-04-26,2022-05-02,31.96
73958,97890,FedEx,2023-04-21,2023-04-23,239.46
73959,97891,Delhivery,2023-12-07,2023-12-08,185.74
73960,97893,IndiaPost,2023-11-14,2023-11-21,147.77
73961,97894,FedEx,2023-09-17,2023-09-21,167.29
73962,97895,EcomExpress,2022-11-11,2022-11-14,38.06
73963,97896,BlueDart,2023-01-17,2023-01-23,190.46
73964,97897,DTDC,2024-12-27,2025-01-01,143.82
73965,97898,BlueDart,2022-10-07,2022-10-14,86.11
73966,97899,EcomExpress,2024-03-26,2024-03-30,106.05
73967,97901,,2023-11-04,2023-11-06,102.99
73968,97902,Delhivery,2023-09-13,2023-09-18,25.7
73969,97903,FedEx,2022-12-28,2022-12-31,241.3
73970,97904,FedEx,2024-07-13,2024-07-19,198.01
73971,97905,FedEx,2023-10-18,2023-10-23,184.71
73972,97906,EcomExpress,2023-08-21,2023-08-23,29.09
73973,97907,FedEx,2022-08-01,2022-08-04,192.66
73974,97908,FedEx,2024-09-24,2024-09-28,140.35
73975,97910,EcomExpress,2024-07-02,2024-07-03,137.05
73976,97911,DTDC,2022-12-05,2022-12-09,24.91
73977,97912,BlueDart,2024-01-28,2024-02-04,153.73
73978,97913,EcomExpress,2023-05-12,2023-05-14,105.47
73979,97915,IndiaPost,2023-05-03,2023-05-07,225.23
73980,97916,IndiaPost,2022-09-22,2022-09-27,74.32
73981,97918,EcomExpress,2023-04-21,2023-04-25,211.6
73982,97919,BlueDart,2024-06-03,2024-06-10,91.11
73983,97920,FedEx,2023-02-23,2023-02-27,177.27
73984,97921,FedEx,2024-08-05,2024-08-08,137.73
73985,97923,DTDC,2023-01-04,2023-01-06,50.21
73986,97924,DTDC,2024-05-14,2024-05-21,103.88
73987,97925,BlueDart,2024-01-14,2024-01-16,168.2
73988,97927,IndiaPost,2024-04-12,2024-04-19,215.87
73989,97928,DTDC,2022-10-28,2022-10-30,247.7
73990,97930,BlueDart,2023-10-10,2023-10-17,46.27
73991,97931,FedEx,2024-11-29,2024-12-06,185.94
73992,97933,DTDC,2022-09-15,2022-09-21,233.35
73993,97934,EcomExpress,2022-01-15,2022-01-22,174.89
73994,97935,DTDC,2022-06-27,2022-06-28,207.69
73995,97936,BlueDart,2022-07-29,2022-08-04,101.9
73996,97940,BlueDart,2024-12-05,2024-12-08,145.9
73997,97941,EcomExpress,2022-03-12,2022-03-18,82.72
73998,97942,FedEx,2022-12-25,2022-12-31,172.79
73999,97943,BlueDart,2024-02-27,2024-02-29,82.63
74000,97944,IndiaPost,2023-10-01,2023-10-04,67.81
74001,97947,DTDC,2022-12-04,2022-12-05,178.63
74002,97948,Delhivery,2024-05-13,2024-05-20,93.63
74003,97949,Delhivery,2022-01-28,2022-02-02,148.7
74004,97950,IndiaPost,2022-10-28,2022-10-31,215.26
74005,97951,IndiaPost,2024-04-18,2024-04-25,195.13
74006,97953,DTDC,2023-11-30,2023-12-03,205.7
74007,97954,EcomExpress,2023-08-27,2023-08-27,197.51
74008,97955,EcomExpress,2022-11-22,2022-11-28,204.59
74009,97956,DTDC,2022-12-06,2022-12-09,211.49
74010,97957,EcomExpress,2023-08-16,2023-08-16,173.37
74011,97958,BlueDart,2024-02-03,2024-02-04,194.88
74012,97959,EcomExpress,2024-03-03,2024-03-07,238.12
74013,97960,IndiaPost,2024-01-17,2024-01-20,54.19
74014,97961,DTDC,2024-11-10,2024-11-11,141.58
74015,97962,EcomExpress,2024-11-15,2024-11-21,247.35
74016,97963,BlueDart,2023-07-05,2023-07-07,173.93
74017,97965,IndiaPost,2024-05-16,2024-05-20,91.11
74018,97967,FedEx,2024-12-21,2024-12-25,79.54
74019,97968,Delhivery,2023-02-10,2023-02-12,171.11
74020,97969,BlueDart,2023-12-18,2023-12-24,68.33
74021,97970,BlueDart,2022-10-23,2022-10-28,144.78
74022,97971,DTDC,2024-04-01,2024-04-07,146.05
74023,97972,BlueDart,2022-01-16,2022-01-19,50.76
74024,97974,Delhivery,2024-12-29,2025-01-04,173.47
74025,97975,EcomExpress,2023-09-28,2023-10-05,121.12
74026,97978,Delhivery,2024-08-06,2024-08-06,232.7
74027,97979,FedEx,2023-01-17,2023-01-24,50.72
74028,97981,BlueDart,2023-06-16,2023-06-17,112.57
74029,97982,DTDC,2024-11-28,2024-11-30,183.64
74030,97983,BlueDart,2022-03-30,2022-04-02,66.71
74031,97984,DTDC,2022-11-14,2022-11-20,145.87
74032,97985,BlueDart,2024-08-15,2024-08-18,130.84
74033,97987,IndiaPost,2022-05-06,2022-05-12,60.14
74034,97988,Delhivery,2023-12-23,2023-12-25,226.98
74035,97989,IndiaPost,2022-12-19,2022-12-26,36.65
74036,97990,DTDC,2023-07-05,2023-07-09,85.44
74037,97991,EcomExpress,2022-09-10,2022-09-12,156.36
74038,97992,DTDC,2023-06-03,2023-06-05,129.48
74039,97993,IndiaPost,2022-02-28,2022-03-05,63.96
74040,97995,BlueDart,2023-06-10,2023-06-13,96.61
74041,97996,FedEx,2023-02-17,2023-02-23,178.09
74042,97998,FedEx,2024-09-30,2024-10-06,171.06
74043,98000,IndiaPost,2023-05-06,2023-05-07,153.83
74044,98001,EcomExpress,2023-06-13,2023-06-15,65.16
74045,98002,EcomExpress,2022-09-19,2022-09-24,111.98
74046,98003,Delhivery,2022-06-22,2022-06-29,70.47
74047,98004,BlueDart,2022-05-03,2022-05-08,243.87
74048,98005,Delhivery,2024-10-07,2024-10-10,108.66
74049,98007,FedEx,2024-11-05,2024-11-08,157.59
74050,98008,BlueDart,2022-06-14,2022-06-21,116.32
74051,98010,FedEx,2023-01-06,2023-01-12,135.08
74052,98011,BlueDart,2024-04-21,2024-04-22,242.17
74053,98012,Delhivery,2023-08-24,2023-08-26,224.62
74054,98013,EcomExpress,2023-02-15,2023-02-18,136.01
74055,98014,IndiaPost,2024-10-08,2024-10-13,248.55
74056,98015,EcomExpress,2024-12-04,2024-12-06,34.07
74057,98017,BlueDart,2022-10-24,2022-10-27,59.9
74058,98018,Delhivery,2023-04-11,2023-04-18,117.49
74059,98019,BlueDart,2024-05-21,2024-05-24,49.45
74060,98020,BlueDart,2022-07-26,2022-07-27,162.16
74061,98021,DTDC,2024-04-17,2024-04-23,220.1
74062,98023,FedEx,2023-05-03,2023-05-06,205.79
74063,98024,IndiaPost,2023-02-18,2023-02-25,205.02
74064,98025,FedEx,2024-08-02,2024-08-05,101.09
74065,98026,EcomExpress,2023-10-19,2023-10-20,30.0
74066,98029,IndiaPost,2024-05-10,2024-05-17,124.58
74067,98030,BlueDart,2023-11-04,2023-11-10,175.65
74068,98031,Delhivery,2022-05-20,2022-05-25,134.1
74069,98033,DTDC,2024-01-17,2024-01-18,50.09
74070,98034,BlueDart,2023-10-11,2023-10-17,141.93
74071,98035,FedEx,2022-05-23,2022-05-24,25.06
74072,98036,IndiaPost,2024-11-05,2024-11-08,85.75
74073,98037,FedEx,2023-08-24,2023-08-27,30.68
74074,98039,DTDC,2022-04-16,2022-04-19,122.94
74075,98040,BlueDart,2024-06-17,2024-06-20,106.1
74076,98041,BlueDart,2022-11-27,2022-12-03,222.89
74077,98042,FedEx,2024-07-19,2024-07-21,123.78
74078,98043,DTDC,2024-12-30,2025-01-03,235.25
74079,98046,Delhivery,2024-04-30,2024-05-04,102.63
74080,98047,FedEx,2023-10-14,2023-10-17,130.15
74081,98048,DTDC,2022-02-15,2022-02-17,31.2
74082,98049,Delhivery,2025-01-12,2025-01-14,47.69
74083,98050,FedEx,2022-07-07,2022-07-08,94.91
74084,98051,IndiaPost,2022-02-17,2022-02-18,209.76
74085,98052,Delhivery,2024-08-29,2024-09-05,91.81
74086,98053,IndiaPost,2022-04-05,2022-04-09,54.61
74087,98054,Delhivery,2023-07-27,2023-08-01,104.29
74088,98055,Delhivery,2023-05-27,2023-06-03,35.78
74089,98056,Delhivery,2023-05-19,2023-05-20,147.75
74090,98057,FedEx,2024-07-03,2024-07-10,157.71
74091,98058,DTDC,2023-07-14,2023-07-18,159.41
74092,98060,FedEx,2024-07-22,2024-07-29,126.73
74093,98061,BlueDart,2022-10-01,2022-10-04,225.9
74094,98064,Delhivery,2024-09-15,2024-09-18,98.45
74095,98065,IndiaPost,2023-01-17,2023-01-22,134.63
74096,98066,BlueDart,2022-07-28,2022-08-04,45.47
74097,98067,DTDC,2024-10-09,2024-10-14,179.32
74098,98068,EcomExpress,2022-08-21,2022-08-25,237.33
74099,98069,Delhivery,2022-12-10,2022-12-14,28.59
74100,98070,Delhivery,2024-12-21,2024-12-22,219.53
74101,98071,DTDC,2024-08-17,2024-08-20,210.09
74102,98073,EcomExpress,2024-04-20,2024-04-21,191.09
74103,98074,IndiaPost,2024-08-01,2024-08-04,69.85
74104,98075,FedEx,2022-05-21,2022-05-23,62.39
74105,98076,EcomExpress,2024-11-30,2024-12-01,158.38
74106,98077,EcomExpress,2022-04-11,2022-04-13,186.78
74107,98079,DTDC,2024-04-03,2024-04-04,235.58
74108,98080,DTDC,2022-06-30,2022-07-06,47.13
74109,98081,EcomExpress,2024-06-21,2024-06-23,86.08
74110,98082,IndiaPost,2023-03-18,2023-03-23,236.16
74111,98083,IndiaPost,2024-01-14,2024-01-21,231.25
74112,98085,BlueDart,2022-09-03,2022-09-08,158.77
74113,98088,Delhivery,2022-07-16,2022-07-17,115.04
74114,98089,EcomExpress,2022-02-16,2022-02-21,63.92
74115,98090,IndiaPost,2022-05-21,2022-05-24,240.74
74116,98091,BlueDart,2023-04-26,2023-05-03,53.77
74117,98092,Delhivery,2022-03-05,2022-03-08,169.58
74118,98093,BlueDart,2024-08-29,2024-09-05,21.43
74119,98094,BlueDart,2024-04-15,2024-04-17,167.87
74120,98095,Delhivery,2023-08-01,2023-08-03,227.4
74121,98097,EcomExpress,2023-03-14,2023-03-21,207.58
74122,98098,IndiaPost,2023-07-28,2023-07-30,121.97
74123,98099,Delhivery,2023-03-13,2023-03-19,243.95
74124,98100,IndiaPost,2023-11-25,2023-11-30,80.03
74125,98101,BlueDart,2022-12-21,2022-12-24,73.29
74126,98102,IndiaPost,2023-08-07,2023-08-12,231.14
74127,98106,DTDC,2022-10-06,2022-10-10,43.57
74128,98107,DTDC,2023-09-18,2023-09-23,43.96
74129,98108,DTDC,2022-01-09,2022-01-12,213.8
74130,98110,FedEx,2023-07-31,2023-08-04,121.23
74131,98111,Delhivery,2022-08-17,2022-08-22,65.28
74132,98112,DTDC,2023-03-03,2023-03-09,191.7
74133,98113,DTDC,2022-02-16,2022-02-17,144.97
74134,98114,BlueDart,2023-07-31,2023-08-05,226.26
74135,98116,BlueDart,2023-02-24,2023-03-03,244.77
74136,98118,DTDC,2023-03-18,2023-03-19,84.24
74137,98119,FedEx,2022-05-13,2022-05-17,156.84
74138,98122,BlueDart,2024-07-13,2024-07-18,95.05
74139,98123,IndiaPost,2024-05-19,2024-05-25,180.69
74140,98124,Delhivery,2024-05-06,2024-05-11,235.27
74141,98125,EcomExpress,2024-10-25,2024-10-26,41.64
74142,98127,FedEx,2024-12-03,2024-12-10,230.28
74143,98132,EcomExpress,2023-10-25,2023-10-31,235.72
74144,98133,Delhivery,2022-10-23,2022-10-28,220.06
74145,98134,EcomExpress,2024-10-04,2024-10-08,169.02
74146,98135,BlueDart,2024-08-02,2024-08-05,101.33
74147,98136,Delhivery,2022-06-05,2022-06-12,146.58
74148,98137,BlueDart,2023-07-08,2023-07-14,227.16
74149,98138,Delhivery,2023-03-27,2023-03-29,225.87
74150,98139,FedEx,2022-02-25,2022-02-27,219.11
74151,98140,Delhivery,2022-07-05,2022-07-11,245.9
74152,98141,EcomExpress,2025-05-10,2025-05-14,138.71
74153,98143,IndiaPost,2024-05-28,2024-06-04,43.25
74154,98144,BlueDart,2022-08-16,2022-08-17,248.61
74155,98147,Delhivery,2023-01-21,2023-01-27,243.51
74156,98148,IndiaPost,2024-12-25,2024-12-29,52.42
74157,98149,DTDC,2022-07-11,2022-07-12,120.89
74158,98150,Delhivery,2024-08-16,2024-08-17,162.42
74159,98151,,2024-08-16,2024-08-20,102.8
74160,98152,Delhivery,2023-01-27,2023-02-03,44.28
74161,98154,BlueDart,2024-03-08,2024-03-14,53.8
74162,98155,IndiaPost,2024-05-08,2024-05-08,65.93
74163,98156,IndiaPost,2024-10-15,2024-10-18,210.75
74164,98157,Delhivery,2023-06-12,2023-06-18,196.0
74165,98158,BlueDart,2022-11-20,2022-11-27,224.88
74166,98159,EcomExpress,2024-10-04,2024-10-08,53.77
74167,98160,BlueDart,2023-10-25,2023-10-30,194.47
74168,98162,BlueDart,2023-12-02,2023-12-07,28.13
74169,98164,FedEx,2023-07-20,2023-07-27,244.83
74170,98165,IndiaPost,2024-10-16,2024-10-20,48.66
