review_id,customer_id,product_id,order_id,rating,review_text,review_date
40068,7756,306,101206,4,Very satisfied with this purchase.,2023-07-08
40069,8763,1641,59234,3,,2024-07-04
40070,372,1847,77522,1,Stopped working after a week.,2024-09-14
40071,8141,1365,28169,5,Fast delivery and great packaging.,2024-03-29
40072,2902,669,23613,1,"Not as expected, quality is poor.",2023-01-15
40073,2958,1694,93325,5,Very satisfied with this purchase.,2024-09-12
40074,6924,1459,28763,1,Would not recommend.,2024-08-25
40075,1976,981,72156,3,,2022-03-24
40076,1414,1795,27018,4,Highly recommend this product.,2023-04-16
40077,9581,1256,92903,5,"Excellent quality, will buy again.",2022-10-17
40078,5983,997,102549,3,It's decent.,2022-05-06
40079,7132,470,22936,2,Would not recommend.,2024-05-23
40080,8879,983,50773,4,Highly recommend this product.,2025-01-17
40081,4109,1267,72674,1,Product arrived damaged.,2024-10-20
40082,9140,417,91176,5,Very satisfied with this purchase.,2023-09-23
40083,783,1144,92072,3,It's decent.,2022-09-13
40084,452,1226,93816,3,,2022-04-12
40085,551,1762,47101,3,,2023-02-18
40086,8290,1214,84658,2,"Not as expected, quality is poor.",2023-11-07
40087,3973,1062,77196,4,Very satisfied with this purchase.,2025-01-03
40088,4438,1470,49631,5,Good value for money.,2024-01-16
40089,8102,566,81477,3,,2024-07-21
40090,3709,1371,41029,2,Does not match the description.,2024-03-07
40091,3830,1113,75068,2,Product arrived damaged.   ,2024-05-15
40092,4313,1271,43809,3,It's decent.,2022-11-05
40093,2778,890,25901,5,Highly recommend this product.,2022-11-27
40094,7871,1922,52039,3,"Average product, nothing special.",2024-04-26
40095,3503,765,93177,5,Very satisfied with this purchase.,2022-06-08
40096,3594,407,11861,5,"Great product, exactly as described!",2024-09-20
40097,3004,855,30733,4,Very satisfied with this purchase.,2023-11-05
40098,6758,84,66719,1,"Not as expected, quality is poor.",2022-03-20
40099,3138,1796,55486,5,Good value for money.,2022-05-08
40100,7348,419,85979,3,,2024-08-18
40101,6057,97157,38473,1,Product arrived damaged.,2024-03-11
40102,8625,1999,40062,4,Fast delivery and great packaging.,2024-06-18
40103,9103,1154,74862,2,Does not match the description.,2024-01-10
40104,7896,819,21248,3,,2023-08-11
40105,327,196,87385,3,"Average product, nothing special.",2023-10-22
40106,3623,1636,76990,5,Good value for money.,2024-07-01
40107,9470,1182,7227,4,Fast delivery and great packaging.,2023-04-20
40108,7538,61,54858,4,Fast delivery and great packaging.,2023-05-04
40109,6733,861,69738,1,Disappointed with the purchase.,2023-11-30
40110,8719,1504,31684,2,Does not match the description.,2023-03-10
40111,9371,1576,10936,1,Disappointed with the purchase.,2022-03-13
40112,7550,2178,60085,2,Would not recommend.,2024-12-07
40113,7571,1189,33087,1,Product arrived damaged.,2023-05-12
40114,2009,173,14285,3,"Average product, nothing special.",2022-10-22
40115,10483,766,43343,1,Product arrived damaged.,2022-07-31
40116,1663,1992,5041,5,Fast delivery and great packaging.,2024-01-31
40117,1298,1515,10312,3,,2023-09-22
40118,7936,668,26051,4,Highly recommend this product.,2022-04-10
40119,3544,1434,76619,4,Fast delivery and great packaging.,2025-01-14
40120,3618,687,85413,5,Fast delivery and great packaging.,2024-03-10
40121,9555,667,94795,1,Does not match the description.,2022-05-26
40122,3373,1859,104170,2,Product arrived damaged.,2023-08-30
40123,4827,103,97198,4,Fast delivery and great packaging.   ,2024-02-10
40124,857,835,21375,3,It's decent.,2023-06-16
40125,3941,1914,71171,3,It's decent.,2024-05-04
40126,7154,223,24581,4,Very satisfied with this purchase.,2023-09-27
40127,1220,748,44377,3,It's decent.,2024-08-29
40128,3081,359,31757,1,,2024-07-21
40129,1757,829,97713,1,"Not as expected, quality is poor.",2022-09-19
40130,8343,212,35885,5,"Great product, exactly as described!",2023-08-27
40131,9421,153,13901,2,Does not match the description.,2024-10-06
40132,7332,1996,33806,2,,2023-03-28
40133,3014,97430,102197,4,"Great product, exactly as described!",2024-08-05
40134,3042,100,52051,5,Good value for money.,2022-04-18
40135,6703,1752,104191,2,Product arrived damaged.,2023-05-07
40136,7407,854,26674,5,Fast delivery and great packaging.,2024-01-20
40137,7762,1968,102064,1,"Not as expected, quality is poor.",2023-02-13
40138,3017,1519,79388,5,Good value for money.,2022-12-29
40139,10644,1915,36350,2,Stopped working after a week.,2024-09-18
40140,4700,1526,72593,5,"Great product, exactly as described!",2024-04-04
40141,7650,431,92577,3,It's decent.,2022-07-29
40142,8302,1461,58750,3,"Average product, nothing special.",2024-05-31
40143,11,1460,65902,4,Fast delivery and great packaging.,2023-05-04
40144,9293,1477,34814,1,"Not as expected, quality is poor.",2022-04-27
40145,4115,480,87150,1,Does not match the description.,2024-06-06
40146,9181,1046,100455,4,Highly recommend this product.,2023-07-06
40147,4223,1046,33704,2,Disappointed with the purchase.,2022-03-15
40148,2071,2222,60986,1,Stopped working after a week.,2024-01-26
40149,10366,942,60431,4,"Great product, exactly as described!",2023-02-10
40150,5341,1618,3724,3,,2024-01-23
40151,1773,393,32839,5,Good value for money.,2022-05-06
40152,9799,115,77753,3,It's decent.,2023-05-19
40153,10308,28,93129,4,Very satisfied with this purchase.,2022-08-06
40154,678,900,51608,4,"Great product, exactly as described!",2022-08-08
40155,9416,623,19926,3,,2024-05-24
40156,1941,238,42154,2,"Not as expected, quality is poor.",2022-05-26
40157,2296,875,33082,2,Does not match the description.,2025-01-05
40158,6162,1917,10999,2,Disappointed with the purchase.,2023-06-29
40159,905,1488,4531,4,"Excellent quality, will buy again.",2024-04-17
40160,3273,441,55459,2,Does not match the description.,2023-08-30
40161,2310,2172,24462,1,Does not match the description.,2024-08-08
40162,9624,1358,69532,1,Stopped working after a week.,2022-11-02
40163,9722,752,4989,1,Does not match the description.,2022-09-30
40164,9982,2126,90029,2,Disappointed with the purchase.   ,2022-10-25
40165,2050,1712,14941,2,Disappointed with the purchase.,2022-11-08
40166,6747,1139,69094,5,"Excellent quality, will buy again.",2023-02-24
40167,3393,1752,92758,5,Good value for money.,2024-07-16
40168,6202,411,67296,3,It's decent.,2024-02-24
40169,6915,215,14882,2,Product arrived damaged.,2023-05-28
40170,9770,260,91235,4,Fast delivery and great packaging.,2022-03-11
40171,8815,1305,37876,3,Okay for the price.,2023-09-30
40172,6423,164,35654,3,Okay for the price.,2022-09-18
40173,9521,190,7847,4,Good value for money.,2023-07-07
40174,9993,591,50594,4,Highly recommend this product.,2022-07-08
40175,126,1870,7007,4,Highly recommend this product.,2023-01-29
40176,3235,1339,85666,5,Highly recommend this product.   ,2023-02-02
40177,1697,1371,92479,4,"Excellent quality, will buy again.",2022-10-24
40178,72,881,63236,4,Fast delivery and great packaging.,2022-03-09
40179,3816,396,87465,4,Good value for money.,2023-10-31
40180,8561,1826,82103,3,"Average product, nothing special.",2022-04-19
40181,10483,241,43343,1,Product arrived damaged.,2022-08-03
40182,3567,497,71924,2,Product arrived damaged.,2023-11-02
40183,5740,663,26691,5,Very satisfied with this purchase.,2022-08-22
40184,10120,71,104384,1,Disappointed with the purchase.,2024-02-08
40185,9888,1519,91577,2,Would not recommend.,2023-05-18
40186,9098,444,31954,3,It's decent.,2023-03-17
40187,4156,550,38310,4,"Excellent quality, will buy again.",2023-12-27
40188,3142,93,33984,2,Product arrived damaged.,2024-11-08
40189,10074,962,67775,1,Stopped working after a week.,2024-12-31
40190,10279,1418,100946,3,Okay for the price.,2025-01-17
40191,4112,1579,63569,1,Does not match the description.,2023-04-25
40192,5115,1561,90567,5,Fast delivery and great packaging.,2023-11-09
40193,2667,489,53933,4,Very satisfied with this purchase.,2023-09-15
40194,4872,845,99708,5,"Excellent quality, will buy again.",2022-08-18
40195,7514,1369,87303,2,Would not recommend.,2022-06-09
40196,4077,52,101448,3,Okay for the price.,2024-10-06
40197,10587,1631,43891,1,Disappointed with the purchase.   ,2023-02-26
40198,5390,1520,74746,3,It's decent.,2022-09-29
40199,9552,944,92548,2,Product arrived damaged.,2023-03-11
40200,9525,990,96948,4,"Great product, exactly as described!",2023-09-23
40201,1577,502,35239,5,Very satisfied with this purchase.,2022-07-22
40202,4717,1189,31487,4,Good value for money.,2023-05-04
40203,7943,1273,19459,4,"Great product, exactly as described!",2024-04-12
40204,5433,1597,67426,2,"Not as expected, quality is poor.",2024-05-12
40205,1895,560,88285,5,Good value for money.,2024-09-06
40206,4296,101,79995,4,Good value for money.,2023-11-10
40207,4232,1030,81230,4,"Great product, exactly as described!",2023-04-10
40208,9121,1299,90636,1,"Not as expected, quality is poor.",2023-09-21
40209,4909,970,80329,2,Disappointed with the purchase.,2024-11-13
40210,6319,2070,32451,2,Would not recommend.,2022-12-15
40211,9224,1160,18049,5,Good value for money.,2024-05-17
40212,266,1471,83035,4,"Great product, exactly as described!",2023-12-21
40213,3812,1769,74254,4,"Great product, exactly as described!",2022-11-04
40214,8106,1460,51785,1,Would not recommend.,2024-02-20
40215,7099,1608,28684,2,Does not match the description.,2024-03-22
40216,6558,1494,25516,5,Fast delivery and great packaging.,2023-11-21
40217,4233,637,30967,5,Good value for money.,2024-10-25
40218,8407,1632,58816,5,,2022-01-19
40219,347,2070,65520,4,"Excellent quality, will buy again.",2024-08-15
40220,9911,2174,23632,3,Okay for the price.,2024-12-30
40221,3031,1044,38366,2,Would not recommend.,2022-06-19
40222,2648,285,97522,3,It's decent.,2022-05-24
40223,1989,57,47397,5,"Great product, exactly as described!",2024-07-20
40224,5255,512,27628,2,Stopped working after a week.,2022-11-28
40225,5454,138,22784,2,Product arrived damaged.,2022-09-02
40226,4229,1657,87255,1,,2023-01-13
40227,10251,27,32734,1,Does not match the description.,2024-03-27
40228,7279,1915,65300,5,Highly recommend this product.,2023-06-23
40229,7774,1854,104219,2,Disappointed with the purchase.,2022-07-31
40230,627,1014,15895,1,Product arrived damaged.,2023-05-31
40231,8449,1190,93033,4,Highly recommend this product.,2022-09-15
40232,8999,551,69236,4,Fast delivery and great packaging.,2023-10-10
40233,5111,823,30460,2,Product arrived damaged.,2024-12-27
40234,2174,2136,100418,4,"Excellent quality, will buy again.",2023-09-04
40235,4953,545,55885,1,"Not as expected, quality is poor.",2022-04-24
40236,7859,252,22317,1,Disappointed with the purchase.,2022-03-23
40237,5655,1651,41391,2,Product arrived damaged.,2023-11-14
40238,7159,655,5459,1,Disappointed with the purchase.,2022-07-13
40239,1331,878,96213,4,Fast delivery and great packaging.,2022-06-30
40240,3163,396,82322,5,Fast delivery and great packaging.,2022-08-01
40241,5698,106,91824,1,Disappointed with the purchase.,2024-07-30
40242,7436,1978,22165,1,Disappointed with the purchase.,2024-08-13
40243,6067,1019,57268,3,Okay for the price.,2024-01-04
40244,2226,1379,21055,1,"Not as expected, quality is poor.",2022-04-21
40245,8336,1483,1978,5,"Excellent quality, will buy again.",2023-04-27
40246,8341,24,103571,5,Very satisfied with this purchase.,2022-04-11
40247,4893,828,33949,4,Very satisfied with this purchase.,2022-05-23
40248,7726,702,38796,2,"Not as expected, quality is poor.",2024-06-01
40249,8009,862,46733,2,Disappointed with the purchase.,2022-09-25
40250,4721,2032,35279,5,"Excellent quality, will buy again.",2024-03-19
40251,8659,426,53301,4,Fast delivery and great packaging.,2024-01-26
40252,5055,1080,16391,2,,2023-05-18
40253,7868,420,81280,3,"Average product, nothing special.",2022-04-01
40254,7761,371,76191,5,Very satisfied with this purchase.,2024-12-03
40255,754,1553,76725,1,Disappointed with the purchase.,2023-05-29
40256,6366,1790,15612,4,"Great product, exactly as described!",2024-03-09
40257,7422,1994,46700,5,Fast delivery and great packaging.,2022-01-09
40258,10453,2003,26316,1,Disappointed with the purchase.,2024-03-29
40259,4329,1209,63550,5,Good value for money.,2025-01-05
40260,4435,674,47843,4,Highly recommend this product.,2023-09-02
40261,2276,1464,94035,4,Highly recommend this product.,2024-05-23
40262,9244,1555,24394,2,Would not recommend.,2022-07-09
40263,3627,1092,13755,3,"Average product, nothing special.",2022-03-22
40264,6157,1207,51136,4,Good value for money.,2024-03-21
40265,3102,931,37253,3,"Average product, nothing special.",2023-04-05
40266,9554,1605,63120,1,Product arrived damaged.,2024-02-26
40267,3129,1942,89321,1,Would not recommend.,2024-12-23
40268,6609,825,45360,5,"Great product, exactly as described!",2022-11-09
40269,10135,1586,34660,1,Stopped working after a week.,2024-06-08
40270,2580,1230,47530,3,Okay for the price.,2023-01-12
40271,9109,251,68348,1,"Not as expected, quality is poor.",2024-08-15
40272,1363,1976,52316,2,Does not match the description.,2024-12-14
40273,7923,1919,30651,4,Fast delivery and great packaging.,2023-12-05
40274,4881,717,5089,3,"Average product, nothing special.",2024-12-08
40275,10585,997,91340,2,Product arrived damaged.,2024-03-15
40276,1756,1885,15108,2,Does not match the description.,2022-07-20
40277,6235,824,42643,5,Good value for money.,2022-01-29
40278,9459,1500,54346,2,Would not recommend.,2023-03-06
40279,5283,1634,35412,4,"Excellent quality, will buy again.",2022-02-11
40280,6153,1349,29860,2,Disappointed with the purchase.,2024-11-19
40281,6469,1384,66908,2,Would not recommend.,2024-09-06
40282,5591,2089,17928,2,Would not recommend.,2024-06-13
40283,3042,294,23612,1,Stopped working after a week.,2022-03-25
40284,6776,272,6909,3,It's decent.,2022-07-24
40285,7546,677,90539,2,"Not as expected, quality is poor.",2024-02-06
40286,10444,1733,27182,2,Does not match the description.,2023-04-19
40287,4432,1795,33718,5,Highly recommend this product.,2024-11-08
40288,7106,930,35931,2,Disappointed with the purchase.,2023-11-11
40289,7978,1418,6663,4,Fast delivery and great packaging.,2023-10-31
40290,2460,1352,53105,2,"Not as expected, quality is poor.",2023-08-01
40291,721,2074,8389,4,Highly recommend this product.,2023-01-10
40292,7124,1390,38333,4,Good value for money.,2024-07-27
40293,8412,1059,7948,5,"Great product, exactly as described!",2024-09-30
40294,4423,380,18524,4,Very satisfied with this purchase.,2023-02-03
40295,6859,1403,90793,3,Okay for the price.,2024-08-26
40296,5615,565,11769,3,Okay for the price.,2024-07-04
40297,1754,864,27342,1,Disappointed with the purchase.   ,2025-01-08
40298,9211,562,53511,2,Does not match the description.,2022-11-14
40299,3171,27,14488,3,Okay for the price.,2024-12-03
40300,10340,507,52736,2,Would not recommend.,2022-08-04
40301,10091,1397,89128,3,It's decent.,2024-11-12
40302,3839,2131,93746,2,"Not as expected, quality is poor.",2024-04-08
40303,10057,1514,37492,1,Product arrived damaged.,2023-07-10
40304,6257,1282,85643,4,Fast delivery and great packaging.,2022-12-04
40305,1984,296,68590,3,,2023-04-22
40306,4493,261,75086,3,,2022-03-04
40307,9883,2135,50658,1,Disappointed with the purchase.,2023-02-12
40308,10126,730,33331,5,"Great product, exactly as described!",2023-04-25
40309,2452,68,103290,3,,2022-05-21
40310,7780,468,82141,1,Product arrived damaged.,2022-10-08
40311,6082,1235,73354,3,,2022-02-25
40312,4313,977,43809,2,Product arrived damaged.,2022-11-13
40313,7979,1182,100576,1,"Not as expected, quality is poor.",2023-05-20
40314,6640,1794,64775,4,Good value for money.,2024-06-12
40315,4475,85,20422,1,Does not match the description.,2022-07-27
40316,9549,1028,92184,5,Highly recommend this product.,2023-05-24
40317,3904,994,61444,5,"Great product, exactly as described!",2022-09-21
40318,6099,1629,22529,1,Disappointed with the purchase.,2022-09-04
40319,7472,785,73785,2,Stopped working after a week.,2022-03-24
40320,5473,1844,74005,5,"Great product, exactly as described!",2024-10-13
40321,5426,118,66108,3,It's decent.,2022-10-21
40322,4191,293,75313,4,Fast delivery and great packaging.,2024-06-08
40323,3347,384,56707,4,Good value for money.,2024-03-04
40324,8861,2083,18436,5,Very satisfied with this purchase.,2023-07-03
40325,3930,644,64308,4,"Excellent quality, will buy again.",2024-12-13
40326,3784,786,52295,4,"Excellent quality, will buy again.",2024-12-09
40327,5393,612,5737,1,Does not match the description.,2024-05-02
40328,6017,1342,54290,4,Good value for money.,2022-12-19
40329,3693,603,72938,1,Stopped working after a week.,2023-08-17
40330,577,1589,14742,1,Product arrived damaged.,2024-01-30
40331,2841,1053,21493,5,"Great product, exactly as described!",2022-01-09
40332,6667,1969,29799,5,"Great product, exactly as described!",2023-07-04
40333,777,1901,92923,3,,2023-01-31
40334,7314,586,85769,2,Stopped working after a week.,2024-04-14
40335,2842,1579,87005,1,Disappointed with the purchase.,2024-05-22
40336,2576,1712,15372,4,Fast delivery and great packaging.,2025-01-09
40337,3284,2215,37836,4,Fast delivery and great packaging.,2025-01-01
40338,3279,201,5629,5,Very satisfied with this purchase.,2023-09-20
40339,1012,786,74882,2,Does not match the description.,2023-11-12
40340,4575,1760,86109,1,Stopped working after a week.,2023-12-04
40341,7133,15,59659,1,Would not recommend.,2024-09-01
40342,10423,245,103694,2,Stopped working after a week.,2023-09-14
40343,6598,1531,54991,5,Very satisfied with this purchase.,2022-05-19
40344,6874,1951,94673,3,"Average product, nothing special.",2022-09-23
40345,10201,530,16963,5,Fast delivery and great packaging.,2022-04-24
40346,8729,936,69887,3,,2022-08-07
40347,380,702,4039,4,Fast delivery and great packaging.,2024-08-30
40348,2281,1690,8132,2,"Not as expected, quality is poor.",2023-02-03
40349,7529,1133,94379,1,,2024-06-26
40350,8283,265,101369,5,"Great product, exactly as described!",2024-07-03
40351,2646,1698,50361,2,Would not recommend.,2023-07-03
40352,1121,2001,61339,2,Would not recommend.,2023-09-26
40353,7840,285,6587,4,Good value for money.,2022-07-26
40354,6719,1138,71839,3,,2022-12-08
40355,5414,131,92502,2,"Not as expected, quality is poor.",2022-05-29
40356,3731,1094,34861,3,,2024-12-23
40357,9954,363,24296,4,,2023-11-25
40358,9845,533,70132,2,Disappointed with the purchase.,2022-09-14
40359,749,31,11912,1,Stopped working after a week.,2024-05-06
40360,9284,159,53557,1,Product arrived damaged.,2023-04-25
40361,2707,1877,44542,5,Highly recommend this product.,2022-12-02
40362,6879,1761,17897,5,"Great product, exactly as described!",2023-06-20
40363,7324,1964,91987,4,Very satisfied with this purchase.,2023-08-30
40364,6245,1408,19808,1,"Not as expected, quality is poor.",2024-02-13
40365,3570,730,25856,1,Disappointed with the purchase.,2023-05-27
40366,7613,1651,2436,3,It's decent.,2024-03-08
40367,7018,1382,54070,2,Product arrived damaged.,2024-11-10
40368,7302,1794,6553,1,Disappointed with the purchase.,2024-09-10
40369,9307,1027,79663,3,Okay for the price.,2022-02-25
40370,3202,49,53730,4,"Great product, exactly as described!   ",2023-06-21
40371,130,1328,30580,3,,2022-09-02
40372,3972,1087,82582,5,Fast delivery and great packaging.,2022-01-30
40373,9743,2208,36565,5,Good value for money.,2023-07-22
40374,1104,1090,49945,1,Does not match the description.,2023-04-15
40375,7899,1109,59851,3,,2022-02-06
40376,3193,895,96928,4,Fast delivery and great packaging.,2024-06-25
40377,9191,1090,43792,4,Highly recommend this product.,2022-11-24
40378,1717,519,60918,1,"Not as expected, quality is poor.",2024-12-16
40379,9091,102,60619,4,Fast delivery and great packaging.,2024-10-05
40380,2765,847,25916,1,Would not recommend.,2022-01-31
40381,10332,1755,58525,2,Product arrived damaged.,2022-04-22
40382,6438,928,72276,4,"Excellent quality, will buy again.",2023-02-08
40383,6063,447,16341,4,Very satisfied with this purchase.,2024-02-14
40384,1106,2155,77231,4,"Great product, exactly as described!",2022-07-19
40385,4147,1707,31326,3,,2023-07-23
40386,2592,19,39057,2,"Not as expected, quality is poor.",2023-04-11
40387,3820,650,38175,3,,2024-08-28
40388,9707,125,28547,3,"Average product, nothing special.",2024-03-30
40389,597,474,23685,1,Stopped working after a week.,2024-12-30
40390,6241,635,28235,2,Product arrived damaged.,2023-09-21
40391,1431,621,23954,5,"Excellent quality, will buy again.",2022-11-27
40392,3685,1535,27108,2,Does not match the description.,2022-04-18
40393,2959,658,35064,4,"Great product, exactly as described!",2022-10-27
40394,8705,165,86582,3,Okay for the price.,2023-01-25
40395,518,1155,45885,5,Very satisfied with this purchase.,2023-04-21
40396,8672,877,83738,1,"Not as expected, quality is poor.",2022-07-09
40397,215,951,13379,3,,2023-09-24
40398,2836,1362,37352,5,"Excellent quality, will buy again.   ",2024-03-15
40399,9196,1905,69795,3,,2024-07-30
40400,10443,733,55135,3,Okay for the price.,2022-06-07
40401,4055,1065,56556,4,Fast delivery and great packaging.,2022-09-27
40402,1395,356,35244,2,Stopped working after a week.,2023-10-27
40403,7780,159,1190,1,"Not as expected, quality is poor.",2024-06-26
40404,7498,31,23337,5,Highly recommend this product.,2024-12-09
40405,2234,1440,52122,2,Would not recommend.,2022-11-04
40406,5142,2070,34354,5,Fast delivery and great packaging.,2022-03-09
40407,7595,482,24202,5,Fast delivery and great packaging.,2022-03-12
40408,3334,2028,77419,5,"Excellent quality, will buy again.",2022-05-16
40409,1275,1875,29027,5,Good value for money.,2024-04-16
40410,8407,1519,29368,1,Disappointed with the purchase.,2025-01-01
40411,7166,291,83245,1,Product arrived damaged.,2024-03-07
40412,4989,1930,84638,2,Product arrived damaged.,2024-01-08
40413,10140,1383,13876,4,Fast delivery and great packaging.,2022-07-03
40414,4251,1312,104561,1,Stopped working after a week.,2022-12-13
40415,6823,1470,79020,3,It's decent.,2024-11-13
40416,10110,1808,103712,4,Good value for money.,2022-10-28
40417,440,1731,17054,1,Does not match the description.   ,2022-02-18
40418,4957,1905,59474,5,"Excellent quality, will buy again.",2022-01-08
40419,324,415,49971,2,Stopped working after a week.,2022-10-31
40420,3936,1530,33005,2,Stopped working after a week.,2022-03-15
40421,7339,2181,5101,1,Does not match the description.,2023-11-28
40422,8788,1458,5308,4,Fast delivery and great packaging.,2023-05-08
40423,2605,1459,84100,4,Very satisfied with this purchase.,2022-08-22
40424,3777,723,83853,2,Would not recommend.,2024-09-09
40425,5776,788,14682,1,Product arrived damaged.,2023-03-22
40426,4952,812,92064,2,Stopped working after a week.,2023-01-14
40427,5429,806,45067,4,Fast delivery and great packaging.,2024-07-05
40428,8862,499,92117,3,"Average product, nothing special.",2024-04-30
40429,7176,1717,103561,4,"Excellent quality, will buy again.",2024-08-11
40430,6345,1089,28872,2,Disappointed with the purchase.,2022-11-13
40431,4968,136,89212,1,Stopped working after a week.,2023-05-03
40432,4374,1569,62698,5,"Great product, exactly as described!",2022-11-02
40433,2113,232,102261,5,Highly recommend this product.,2022-10-07
40434,9958,1377,72068,2,Does not match the description.,2022-07-10
40435,8512,352,30256,3,It's decent.,2023-03-04
40436,5008,93,2378,1,Disappointed with the purchase.,2024-09-06
40437,9395,1164,63609,3,,2024-07-18
40438,7428,1301,66799,2,"Not as expected, quality is poor.",2024-10-05
40439,152,1922,69431,1,Stopped working after a week.,2024-01-03
40440,224,921,68997,4,Very satisfied with this purchase.,2023-04-09
40441,8843,2109,46270,5,"Excellent quality, will buy again.",2022-07-06
40442,9969,1756,9410,4,Good value for money.,2024-03-27
40443,7241,1331,88907,2,Product arrived damaged.,2022-01-09
40444,7135,2049,24268,1,"Not as expected, quality is poor.",2024-03-12
40445,221,584,56977,3,,2022-11-01
40446,9291,105,17579,2,Would not recommend.,2023-07-15
40447,3968,1550,104758,5,Good value for money.,2022-03-13
40448,8461,1243,35987,2,Would not recommend.,2023-09-16
40449,5610,1607,97526,5,Fast delivery and great packaging.,2024-09-01
40450,3081,961,31757,2,Stopped working after a week.,2024-07-19
40451,9712,29,79219,4,Highly recommend this product.,2024-10-26
40452,3395,797,9688,1,Disappointed with the purchase.,2022-11-14
40453,8862,758,50265,2,Product arrived damaged.,2024-04-10
40454,1233,915,46525,3,"Average product, nothing special.",2024-08-29
40455,6003,709,85430,1,Stopped working after a week.,2022-10-17
40456,9708,1177,3492,2,"Not as expected, quality is poor.   ",2022-08-23
40457,598,1437,84322,5,"Great product, exactly as described!",2024-01-10
40458,7499,526,55722,4,Fast delivery and great packaging.,2022-12-12
40459,8294,2200,35482,2,"Not as expected, quality is poor.",2024-01-30
40460,1203,1757,73707,2,Product arrived damaged.,2022-02-12
40461,10451,1727,1456,2,Does not match the description.,2022-08-15
40462,6331,235,85503,3,Okay for the price.,2022-04-29
40463,7982,1330,86223,1,Stopped working after a week.,2024-08-29
40464,9043,81,29767,3,Okay for the price.,2022-07-01
40465,3430,1722,71557,2,"Not as expected, quality is poor.",2024-05-30
40466,6237,1096,37978,3,"Average product, nothing special.",2023-07-21
40467,4886,902,42853,2,Would not recommend.,2023-11-09
40468,2814,986,13601,4,"Excellent quality, will buy again.",2023-06-30
40469,10647,1147,42369,5,"Great product, exactly as described!",2024-09-11
40470,9115,1952,38536,3,Okay for the price.,2022-12-08
40471,10020,3,73968,5,Good value for money.,2024-02-11
40472,7982,1799,86223,3,It's decent.,2024-09-03
40473,2156,1035,101250,5,"Excellent quality, will buy again.",2024-11-17
40474,6026,464,29450,3,"Average product, nothing special.",2022-10-08
40475,3658,1925,39514,3,,2024-07-15
40476,4533,521,60188,2,Would not recommend.,2024-12-28
40477,7160,87,81352,2,"Not as expected, quality is poor.",2022-12-31
40478,4336,790,80523,2,Does not match the description.,2024-02-09
40479,3088,1244,46885,4,Very satisfied with this purchase.,2024-03-20
40480,8506,1465,34536,4,Highly recommend this product.,2022-04-29
40481,1670,1254,30391,3,"Average product, nothing special.",2023-12-22
40482,5344,1886,52886,2,Disappointed with the purchase.,2023-09-05
40483,1020,679,63577,1,"Not as expected, quality is poor.",2024-10-08
40484,8230,1451,80058,5,Good value for money.,2023-10-08
40485,6226,1461,74065,5,Highly recommend this product.   ,2023-05-29
40486,8679,125,31116,3,It's decent.,2023-12-13
40487,6933,821,91082,1,"Not as expected, quality is poor.",2024-10-26
40488,8833,1085,99791,1,Stopped working after a week.,2023-11-30
40489,1371,801,48139,2,Does not match the description.,2022-07-30
40490,2256,908,41037,3,,2024-04-10
40491,6754,645,23879,5,Very satisfied with this purchase.,2023-10-28
40492,3151,326,33962,2,Would not recommend.,2023-02-23
40493,8914,1089,16429,2,Would not recommend.,2022-08-20
40494,2634,1114,101983,3,Okay for the price.,2024-05-20
40495,10324,2153,66253,3,"Average product, nothing special.",2023-05-05
40496,4688,1003,64721,2,Does not match the description.,2024-04-10
40497,1805,1281,23174,3,,2022-12-19
40498,6016,2139,68554,4,Fast delivery and great packaging.,2022-03-02
40499,7951,2142,87796,2,"Not as expected, quality is poor.",2022-10-10
40500,6948,1380,15661,1,Stopped working after a week.,2023-05-08
40501,7062,120,74863,3,It's decent.,2024-10-13
40502,6792,1421,104203,4,Good value for money.,2022-04-07
40503,6003,1228,68996,3,Okay for the price.,2022-01-28
40504,5088,1269,30317,3,Okay for the price.,2022-11-11
40505,8961,2144,58774,5,"Excellent quality, will buy again.",2024-07-26
40506,9164,1720,10881,2,Would not recommend.,2023-10-17
40507,3087,44,14512,2,Disappointed with the purchase.,2022-03-20
40508,2299,343,98475,5,Good value for money.,2024-05-12
40509,5673,309,49058,5,"Great product, exactly as described!",2023-09-09
40510,9758,1337,91756,2,Disappointed with the purchase.,2022-07-02
40511,4998,1028,25056,2,Product arrived damaged.,2022-12-17
40512,9387,955,103604,2,Would not recommend.,2022-04-20
40513,5288,219,34977,5,Good value for money.,2023-11-05
40514,3196,640,34353,3,It's decent.,2023-01-24
40515,1144,463,10382,2,Disappointed with the purchase.,2022-08-04
40516,6023,318,53238,1,Product arrived damaged.,2022-10-20
40517,10313,204,77519,1,Does not match the description.,2023-01-21
40518,8294,1526,8528,3,"Average product, nothing special.",2022-02-07
40519,5971,907,34154,2,Does not match the description.,2023-12-08
40520,10185,752,96721,3,,2023-05-01
40521,6431,971,59515,4,Good value for money.,2022-02-10
40522,1185,1401,3771,1,Does not match the description.,2022-06-08
40523,6774,790,103819,3,It's decent.,2023-04-07
40524,1377,445,6181,2,Does not match the description.,2022-07-23
40525,1607,533,62711,3,Okay for the price.,2023-01-23
40526,1586,719,28185,2,Does not match the description.,2023-08-05
40527,4636,1980,41079,2,Stopped working after a week.,2023-05-26
40528,1831,1622,97078,5,Good value for money.,2024-09-03
40529,3854,1490,50542,1,Product arrived damaged.,2023-12-07
