product_id,product_name,category_id,brand,cost_price,selling_price,stock_quantity
1222,Xiaomi Mini Smartphone 1222,11,Xiaomi,5319.96,6562.61,484
1223,HouseBrand Smart Kit 1223,10,HouseBrand,14416.75,19952.15,422
1224,ValueMart Eco Set 1224,16,ValueMart,7441.56,10230.68,462
1225,VALUEMART SMART ITEM 1225,20,ValueMart,21963.95,29856.08,462
1226,ProLine Lite Product 1226,15,ProLine,6990.15,8281.0,30
1227,ValueMart Pro Item 1227,19,ValueMart,4316.54,6158.46,363
1228,Puma Plus Sneaker 1228,13,Puma,4652.57,5636.41,297
1229,Premium Max Item 1229,9,Premium,23809.53,36900.92,175
1230,Premium Mini Product 1230,10,Premium,1020.82,1572.24,311
1231,HouseBrand Eco Item 1231,3,HouseBrand,13586.47,22265.07,495
1232,Apple Prime Smartphone 1232,11,Apple,7520.32,8879.99,241
1233,Panasonic Pro Camera 1233,1,Panasonic,10779.16,18585.15,43
1234,ValueMart Prime Product 1234,7,ValueMart,14372.68,22921.53,269
1235,Puma Pro Jacket 1235,2,Puma,3869.85,5283.62,120
1236,Generic Ultra Set 1236,17,Generic,11003.93,17905.89,358
1237,HouseBrand Eco Kit 1237,22,HouseBrand,18971.39,34052.9,289
1238,ProLine Classic Set 1238,19,ProLine,21311.87,36039.18,190
1239,Premium Max Product 1239,19,Premium,20054.96,35247.48,294
1240,Dell Prime Monitor 1240,12,Dell,15975.26,23718.64,338
1241,ProLine Lite Kit 1241,22,ProLine,10812.42,18195.38,389
1242,Generic Pro Set 1242,20,Generic,24049.06,31547.52,281
1243,ValueMart Classic Item 1243,18,ValueMart,18935.14,33298.98,105
1244,ProLine Ultra Kit 1244,23,ProLine,14359.47,21919.01,451
1245,Generic Ultra Item 1245,5,Generic,24375.32,32072.1,237
1246,HouseBrand Max Set 1246,19,HouseBrand,19905.09,28599.44,322
1247,ValueMart Classic Novel 1247,6,ValueMart,4764.56,8131.78,402
1248,Reebok Smart Boot 1248,13,Reebok,2298.92,3715.2,101
1249,Premium Eco Item 1249,7,Premium,21916.05,29613.44,289
1250,ValueMart Plus Guide 1250,6,ValueMart,2167.22,3212.89,378
1251,Asus Lite Desktop 1251,12,Asus,18795.24,27290.53,186
1252,ValueMart Classic Item 1252,9,ValueMart,6578.29,8754.36,6
1253,ValueMart Classic Kit 1253,24,ValueMart,4168.71,7471.64,238
1254,HouseBrand Prime Set 1254,9,HouseBrand,2255.34,2958.21,401
1255,Zara Max Jacket 1255,2,Zara,19761.24,29309.07,111
1256,Generic Eco Set 1256,9,Generic,16568.14,25844.98,327
1257,ValueMart Ultra Pack 1257,24,ValueMart,24033.45,38271.93,330
1258,  ProLine Mini Item 1258  ,21,ProLine,19821.01,29123.95,249
1259,ProLine Eco Kit 1259,18,ProLine,2002.56,3289.63,52
1260,ValueMart Ultra Pack 1260,25,ValueMart,2170.12,3675.04,139
1261,ValueMart Max Set 1261,24,ValueMart,5693.41,8489.6,344
1262,ValueMart Eco Item 1262,24,ValueMart,24007.64,29604.39,463
1263,ProLine Prime Pack 1263,9,ProLine,17468.71,22604.74,343
1264,ProLine Max Product 1264,9,ProLine,631.11,788.75,50
1265,ValueMart Lite Product 1265,15,ValueMart,16344.6,25690.32,245
1266,HouseBrand Lite Product 1266,20,HouseBrand,10411.27,13823.76,65
1267,Sony Max Camera 1267,1,Sony,5205.41,7043.19,253
1268,ValueMart Lite Product 1268,5,ValueMart,552.6,692.04,226
1269,  ProLine Plus Set 1269  ,17,ProLine,15758.16,27705.91,127
1270,Generic Mini Item 1270,20,Generic,14215.52,17618.88,439
1271,ProLine Eco Kit 1271,15,ProLine,1586.8,2269.24,155
1272,Premium Eco Set 1272,10,Premium,10723.95,14283.09,72
1273,ValueMart Prime Item 1273,18,ValueMart,21031.56,34692.32,208
1274,ProLine Mini Pack 1274,16,ProLine,13481.7,15776.35,-19
1275,Generic Lite Kit 1275,19,Generic,13647.32,18096.1,64
1276,HouseBrand Prime Pack 1276,9,HouseBrand,23393.39,36396.27,306
1277,Acer Max Laptop 1277,12,Acer,-15542.0,22053.05,282
1278,Acer Classic Laptop 1278,12,Acer,7293.22,10472.37,356
1279,ProLine Mini Set 1279,18,ProLine,1046.55,1744.36,218
1280,Premium Smart Kit 1280,8,Premium,17079.87,26777.33,257
1281,ProLine Smart Pack 1281,17,ProLine,15222.82,26996.4,444
1282,Nike Classic Sandal 1282,13,Nike,18321.36,29470.68,257
1283,ValueMart Prime Guide 1283,6,ValueMart,7118.48,10148.18,253
1284,  ProLine Pro Kit 1284  ,7,ProLine,9200.24,12918.28,221
1285,ValueMart Ultra Set 1285,16,ValueMart,5536.26,9261.0,72
1286,  Apple Classic Smartphone 1286  ,11,Apple,17670.79,21256.86,7
1287,Lenovo Plus Laptop 1287,12,Lenovo,754.08,1198.49,4
1288,Premium Classic Set 1288,9,Premium,23733.86,32294.21,139
1289,ValueMart Ultra Item 1289,15,ValueMart,6471.82,10051.21,334
1290,HP Smart Desktop 1290,12,HP,9297.18,11922.69,81
1291,Premium Mini Set 1291,3,Premium,3040.98,5471.87,320
1292,Realme Ultra Phone 1292,11,Realme,98.15,173.67,71
1293,Philips Mini Speaker 1293,1,Philips,10493.72,16961.63,261
1294,  ValueMart Plus Pack 1294  ,23,ValueMart,17836.51,25887.14,142
1295,Generic Lite Pack 1295,25,Generic,1031.02,1847.05,43
1296,Generic Eco Set 1296,22,Generic,23226.8,30557.23,256
1297,Lakme Eco Product 1297,4,Lakme,16599.72,24655.71,356
1298,ProLine Lite Item 1298,14,ProLine,23119.25,35905.41,371
1299,HouseBrand Pro Product 1299,8,HouseBrand,10031.66,12406.88,272
1300,HouseBrand Smart Item 1300,5,HouseBrand,3626.58,6080.65,379
1301,Generic Ultra Set 1301,18,Generic,13282.11,18506.48,252
1302,Premium Smart Set 1302,17,Premium,20331.99,35027.98,263
1303,ProLine Max Kit 1303,14,ProLine,20506.13,30397.24,14
1304,Dell Plus Notebook 1304,12,Dell,21642.52,30324.27,275
1305,ValueMart Smart Pack 1305,10,ValueMart,7657.54,11387.96,460
1306,HouseBrand Prime Kit 1306,14,HouseBrand,16528.51,23632.9,244
1307,ProLine Plus Cookbook 1307,6,ProLine,21677.71,29804.7,135
1308,HouseBrand Max Set 1308,24,HouseBrand,5223.47,7908.53,124
1309,Premium Mini Item 1309,14,Premium,20724.76,25703.95,47
1310,Generic Prime Product 1310,23,Generic,13309.13,20375.89,117
1311,Adidas Ultra Sandal 1311,13,Adidas,948.82,1397.72,34
1312,HouseBrand Mini Set 1312,7,HouseBrand,8600.07,13518.59,202
1313,Bata Pro Sneaker 1313,13,Bata,2375.79,2844.95,463
1314,ValueMart Lite Product 1314,5,ValueMart,4812.58,7437.34,415
1315,ProLine Ultra Item 1315,5,ProLine,22048.9,28362.48,371
1316,Premium Classic Pack 1316,3,Premium,21899.86,29388.8,57
1317,OnePlus Mini Smartphone 1317,11,OnePlus,23977.71,42292.84,375
1318,Premium Classic Kit 1318,18,Premium,1770.03,2718.18,100
1319,HouseBrand Classic Kit 1319,25,HouseBrand,-23675.56,28858.18,29
1320,ProLine Mini Pack 1320,10,ProLine,7922.64,9779.1,-13
1321,ProLine Pro Item 1321,18,ProLine,6882.52,9457.7,167
1322,ProLine Eco Set 1322,3,ProLine,12474.29,15627.9,94
1323,Realme Classic Smartphone 1323,11,Realme,3626.39,6418.72,286
1324,Nivea Max Kit 1324,4,Nivea,13071.08,16705.32,289
1325,Levis Plus Jeans 1325,2,Levis,5097.6,6043.73,326
1326,Maybelline Classic Set 1326,4,Maybelline,12362.43,19454.51,185
1327,HouseBrand Eco Product 1327,3,HouseBrand,11053.41,16887.52,104
1328,HouseBrand Prime Novel 1328,6,HouseBrand,9333.36,11169.16,217
1329,ValueMart Lite Cookbook 1329,6,ValueMart,11695.49,20979.22,235
1330,Generic Classic Kit 1330,25,Generic,24491.56,34900.62,359
1331,Premium Mini Kit 1331,3,Premium,8123.16,10596.78,121
1332,Philips Prime TV 1332,1,Philips,2426.08,3504.65,359
1333,ProLine Plus Product 1333,9,ProLine,4549.83,7350.09,133
1334,HouseBrand Smart Pack 1334,9,HouseBrand,21304.1,27836.69,150
1335,Premium Classic Pack 1335,14,Premium,4644.27,6836.11,398
1336,Loreal Lite Pack 1336,4,Loreal,4081.39,6317.77,143
1337,Premium Smart Item 1337,7,Premium,4350.56,7632.4,275
1338,H&M Eco Jeans 1338,2,H&M,14150.45,21315.83,324
1339,HouseBrand Max Set 1339,7,HouseBrand,11346.66,13695.75,162
1340,HouseBrand Ultra Set 1340,19,HouseBrand,5581.34,7120.12,208
1341,Premium Plus Kit 1341,8,Premium,22564.13,37630.27,126
1342,Premium Prime Set 1342,24,Premium,16316.46,25794.68,300
1343,Puma Max Boot 1343,13,Puma,22634.4,33545.77,90
1344,VALUEMART PRIME ITEM 1344,9,ValueMart,16027.36,24121.03,405
1345,Dove Max Pack 1345,4,Dove,9848.5,13331.54,410
1346,ValueMart Eco Product 1346,22,ValueMart,9502.12,16001.67,447
1347,Dell Eco Monitor 1347,12,Dell,18849.84,23334.84,336
1348,Premium Pro Kit 1348,24,Premium,12039.97,15879.14,330
1349,HouseBrand Ultra Product 1349,7,HouseBrand,6663.68,9251.66,41
1350,Premium Prime Kit 1350,18,Premium,23742.6,37629.04,89
1351,ValueMart Plus Product 1351,14,ValueMart,11242.52,18981.04,158
1352,HouseBrand Smart Item 1352,22,HouseBrand,7361.29,13027.45,59
1353,Premium Plus Product 1353,10,Premium,20011.95,35589.91,370
1354,Generic Smart Item 1354,18,Generic,4080.69,6247.49,104
1355,Premium Lite Product 1355,3,Premium,19739.09,26309.34,368
1356,ProLine Smart Product 1356,18,ProLine,22756.74,28847.73,384
1357,Generic Prime Product 1357,10,Generic,16195.61,23042.76,499
1358,ValueMart Mini Kit 1358,5,ValueMart,775.34,1096.55,218
1359,ValueMart Mini Kit 1359,17,ValueMart,-14370.91,17986.01,466
1360,Dell Eco Laptop 1360,12,Dell,9268.3,12310.45,146
1361,HouseBrand Pro Set 1361,19,HouseBrand,7775.82,11672.22,440
1362,Premium Ultra Pack 1362,24,Premium,13504.94,20947.04,76
1363,Zara Ultra T-Shirt 1363,2,Zara,4494.45,5463.54,372
1364,HouseBrand Classic Set 1364,20,HouseBrand,20906.23,26575.91,75
1365,HouseBrand Mini Novel 1365,6,HouseBrand,8114.02,12448.53,74
1366,ProLine Classic Pack 1366,16,ProLine,17184.51,29873.13,219
1367,HouseBrand Pro Item 1367,8,HouseBrand,16486.04,24956.89,235
1368,Premium Smart Set 1368,8,Premium,22690.01,27501.75,481
1369,ProLine Eco Pack 1369,18,ProLine,18210.45,31776.55,244
1370,Puma Lite Boot 1370,13,Puma,8074.48,13629.98,445
1371,Premium Plus Kit 1371,20,Premium,12532.87,20668.05,159
1372,HouseBrand Mini Product 1372,7,HouseBrand,14758.18,25271.45,481
1373,GENERIC ULTRA PRODUCT 1373,8,Generic,12114.57,21420.73,274
1374,HouseBrand Pro Product 1374,20,HouseBrand,22181.62,31063.38,211
1375,PROLINE LITE PACK 1375,25,ProLine,3856.51,5735.41,402
1376,Dell Pro Desktop 1376,12,Dell,19970.88,34761.34,318
1377,ValueMart Eco Set 1377,19,ValueMart,15689.07,22401.31,70
1378,Bata Prime Sneaker 1378,13,Bata,12757.04,14839.49,62
1379,Nike Pro Sneaker 1379,13,Nike,21406.47,34486.42,86
1380,Generic Mini Item 1380,20,Generic,9792.6,14628.51,-17
1381,Philips Max Camera 1381,1,Philips,9605.8,14008.81,213
1382,ProLine Smart Set 1382,7,ProLine,829.46,1326.11,392
1383,Samsung Pro Phone 1383,11,Samsung,10421.17,13677.7,245
1384,Premium Max Kit 1384,14,Premium,10978.77,16008.03,358
1385,ProLine Prime Set 1385,15,ProLine,207.8,361.57,18
1386,Nike Mini Jacket 1386,2,Nike,11300.57,14518.89,332
1387,Generic Prime Pack 1387,14,Generic,7041.74,12034.36,158
1388,Generic Max Set 1388,10,Generic,15986.95,20971.23,356
1389,Sony Ultra Camera 1389,1,Sony,10133.66,15187.48,319
1390,Acer Classic Notebook 1390,12,Acer,24052.26,38710.8,150
1391,ProLine Plus Product 1391,25,ProLine,7411.75,12324.89,64
1392,ValueMart Lite Set 1392,14,ValueMart,15313.42,27423.34,466
1393,Generic Smart Pack 1393,17,Generic,22475.48,36449.33,386
1394,Loreal Plus Kit 1394,4,Loreal,17500.62,25635.0,244
1395,HouseBrand Pro Item 1395,23,HouseBrand,20180.52,24573.57,457
1396,Nivea Prime Item 1396,4,Nivea,1786.79,2627.67,117
1397,ValueMart Max Product 1397,3,ValueMart,18105.77,27322.21,303
1398,ProLine Max Item 1398,21,ProLine,7030.9,10458.05,465
1399,Premium Smart Product 1399,3,Premium,22121.02,27955.51,447
1400,Premium Smart Set 1400,3,Premium,5166.01,8648.16,423
1401,Generic Lite Item 1401,3,Generic,15379.97,25146.53,457
1402,Generic Plus Set 1402,19,Generic,4792.02,5702.77,268
1403,Lenovo Max Monitor 1403,12,Lenovo,5102.01,8186.31,119
1404,Generic Pro Item 1404,9,Generic,11261.38,13781.29,279
1405,HouseBrand Plus Product 1405,15,HouseBrand,4678.83,7445.61,169
1406,Levis Prime Dress 1406,2,Levis,24398.57,38914.32,234
1407,Premium Plus Item 1407,5,Premium,401.66,549.23,249
1408,Maybelline Max Product 1408,4,Maybelline,5499.36,9443.98,356
1409,ValueMart Smart Kit 1409,16,ValueMart,4452.62,6731.6,204
1410,Premium Smart Kit 1410,7,Premium,24406.21,28586.8,234
1411,ValueMart Max Product 1411,19,ValueMart,19336.28,23080.86,278
1412,HouseBrand Lite Item 1412,5,HouseBrand,9638.45,16523.2,230
1413,Generic Prime Kit 1413,14,Generic,16399.91,27206.77,490
1414,ValueMart Smart Pack 1414,21,ValueMart,11933.3,17669.82,264
1415,HouseBrand Mini Pack 1415,18,HouseBrand,6620.39,11290.53,155
1416,LG Pro Soundbar 1416,1,LG,4934.5,8241.26,137
1417,HouseBrand Smart Kit 1417,9,HouseBrand,3788.33,4816.45,229
1418,Generic Smart Kit 1418,14,Generic,21162.23,25308.4,421
1419,Sony Classic TV 1419,1,Sony,11655.94,20648.75,463
1420,Premium Eco Item 1420,7,Premium,23981.3,41415.53,217
1421,ProLine Ultra Pack 1421,8,ProLine,20432.85,32607.02,353
1422,Puma Mini Sneaker 1422,13,Puma,10601.76,17811.77,277
1423,HouseBrand Plus Kit 1423,20,HouseBrand,18935.56,34062.54,235
1424,Asus Eco Notebook 1424,12,Asus,20182.73,34524.8,46
1425,ProLine Pro Novel 1425,6,ProLine,1099.56,1553.77,469
1426,HouseBrand Smart Pack 1426,22,HouseBrand,7263.13,11657.37,483
1427,Philips Max Speaker 1427,1,Philips,8916.34,13821.09,390
1428,  Lakme Ultra Set 1428  ,4,Lakme,22420.34,28060.81,452
1429,Premium Pro Set 1429,23,Premium,5448.91,9787.77,451
1430,ProLine Eco Product 1430,16,ProLine,2154.41,2568.98,97
1431,Puma Ultra Dress 1431,2,Puma,14767.82,24754.21,205
1432,Apple Smart Smartphone 1432,11,Apple,11148.65,17091.29,498
1433,ProLine Max Kit 1433,14,ProLine,17217.14,25079.53,125
1434,ValueMart Plus Kit 1434,18,ValueMart,24932.9,34349.9,363
1435,Sony Pro Camera 1435,1,Sony,3184.34,4807.67,89
1436,Generic Mini Kit 1436,9,Generic,23502.57,36613.24,12
1437,Generic Eco Pack 1437,14,Generic,19961.09,26310.38,391
1438,Generic Prime Item 1438,21,Generic,126.37,196.23,221
1439,ProLine Eco Set 1439,24,ProLine,19707.11,33597.91,377
1440,ProLine Smart Product 1440,10,ProLine,20614.76,31087.89,20
1441,Premium Pro Set 1441,16,Premium,1519.94,1947.06,445
1442,HouseBrand Plus Kit 1442,14,HouseBrand,1517.09,2475.8,188
1443,ProLine Prime Pack 1443,22,ProLine,23013.04,27987.3,323
1444,ValueMart Smart Set 1444,24,ValueMart,1737.12,2532.96,13
1445,Generic Ultra Item 1445,22,Generic,1804.26,2096.28,477
1446,Sony Plus Headphone 1446,1,Sony,12806.19,21482.87,-5
1447,Maybelline Eco Pack 1447,4,Maybelline,3159.03,4800.32,41
1448,Premium Pro Novel 1448,6,Premium,18268.83,32285.83,496
1449,HouseBrand Lite Kit 1449,20,HouseBrand,21935.53,32634.17,221
1450,ValueMart Classic Item 1450,21,ValueMart,4613.43,5510.4,347
1451,ProLine Ultra Product 1451,17,ProLine,1346.21,2329.1,119
1452,Generic Ultra Kit 1452,18,Generic,23807.41,32235.86,349
1453,Reebok Plus Sandal 1453,13,Reebok,18555.17,24266.57,377
1454,Generic Pro Kit 1454,14,Generic,16503.71,29479.35,497
1455,ProLine Smart Item 1455,19,ProLine,2997.36,4373.05,390
1456,ValueMart Eco Pack 1456,15,ValueMart,3708.25,5305.68,18
1457,HouseBrand Pro Kit 1457,8,HouseBrand,3014.75,4470.35,41
1458,ProLine Eco Item 1458,5,ProLine,14783.91,18632.21,212
1459,ValueMart Smart Pack 1459,19,ValueMart,4921.28,8526.54,113
1460,Panasonic Prime Speaker 1460,1,Panasonic,13073.83,17755.15,149
1461,HouseBrand Max Guide 1461,6,HouseBrand,11816.49,20056.28,255
1462,ValueMart Prime Pack 1462,23,ValueMart,7616.05,9522.03,412
1463,Premium Mini Pack 1463,19,Premium,14570.87,18660.34,61
1464,ValueMart Ultra Pack 1464,20,ValueMart,12997.31,20466.95,24
1465,Premium Plus Kit 1465,9,Premium,11005.48,13946.39,220
1466,Premium Lite Kit 1466,19,Premium,3967.43,6569.65,340
1467,HouseBrand Prime Kit 1467,20,HouseBrand,18677.69,21715.15,298
1468,ProLine Eco Set 1468,7,ProLine,11735.03,18037.96,-7
1469,Premium Ultra Pack 1469,23,Premium,9421.37,16193.12,378
1470,HouseBrand Prime Product 1470,5,HouseBrand,9313.45,11026.97,357
1471,Premium Lite Set 1471,19,Premium,3808.79,5016.42,470
1472,HouseBrand Eco Pack 1472,20,HouseBrand,13391.18,15521.48,144
1473,LG Plus TV 1473,1,LG,12790.98,17245.07,321
1474,ProLine Prime Kit 1474,5,ProLine,15359.17,19943.63,177
1475,ProLine Eco Kit 1475,15,ProLine,9512.69,12094.29,284
1476,Maybelline Pro Kit 1476,4,Maybelline,5959.67,6969.18,480
1477,ProLine Pro Item 1477,8,ProLine,22553.77,38124.56,50
1478,ValueMart Pro Product 1478,10,ValueMart,14417.05,21896.39,402
1479,Generic Classic Product 1479,21,Generic,5945.44,7982.66,173
1480,HouseBrand Classic Set 1480,8,HouseBrand,1069.71,1448.97,76
1481,HouseBrand Classic Item 1481,22,HouseBrand,22804.09,27849.79,452
1482,HP Plus Laptop 1482,12,HP,9564.66,14041.72,142
1483,ValueMart Prime Item 1483,14,ValueMart,555.46,942.87,284
1484,ProLine Eco Product 1484,25,ProLine,16352.45,25825.33,164
1485,ValueMart Eco Product 1485,14,ValueMart,8390.12,10461.1,335
1486,Premium Mini Item 1486,15,Premium,1171.29,1974.71,365
1487,Xiaomi Plus Smartphone 1487,11,Xiaomi,10398.12,14169.11,105
1488,ProLine Pro Item 1488,25,ProLine,4414.18,5510.44,296
1489,Premium Prime Product 1489,5,Premium,16480.26,29577.65,447
1490,ValueMart Plus Guide 1490,6,ValueMart,22645.15,30142.98,9
1491,ProLine Prime Pack 1491,17,ProLine,1060.45,1561.17,56
1492,HouseBrand Classic Product 1492,17,HouseBrand,13431.18,17522.22,323
1493,ValueMart Max Product 1493,21,ValueMart,24254.91,35132.69,442
1494,HouseBrand Eco Product 1494,16,HouseBrand,19770.81,25839.81,199
1495,Generic Pro Kit 1495,22,Generic,7041.01,11647.87,89
1496,ValueMart Eco Set 1496,3,ValueMart,7245.25,10845.07,498
1497,Premium Lite Product 1497,14,Premium,21268.26,38229.33,372
1498,ProLine Pro Set 1498,3,ProLine,6821.13,9429.8,498
1499,Lenovo Lite Monitor 1499,12,Lenovo,12373.05,21114.94,45
1500,Generic Plus Product 1500,20,Generic,520.35,752.3,385
1501,ProLine Prime Item 1501,16,ProLine,11536.87,14247.1,229
1502,Premium Prime Kit 1502,10,Premium,10320.81,13128.23,192
1503,ProLine Max Set 1503,19,ProLine,8068.95,12368.42,389
1504,Puma Lite Sandal 1504,13,Puma,21941.81,26973.28,295
1505,ProLine Eco Item 1505,3,ProLine,7542.98,10788.65,432
1506,HouseBrand Eco Kit 1506,8,HouseBrand,19091.52,24998.87,366
1507,ProLine Max Kit 1507,3,ProLine,10374.31,17145.59,463
1508,Premium Ultra Product 1508,22,Premium,18346.95,27752.08,23
1509,Premium Plus Set 1509,19,Premium,17050.67,22205.74,496
1510,Premium Prime Product 1510,14,Premium,19276.7,26141.68,305
1511,ProLine Eco Kit 1511,17,ProLine,12062.94,17817.6,57
1512,Generic Plus Item 1512,3,Generic,16672.12,28554.28,351
1513,Lakme Prime Product 1513,4,Lakme,9184.34,10852.53,93
1514,Panasonic Pro Speaker 1514,1,Panasonic,24741.98,36389.43,72
1515,Premium Max Kit 1515,9,Premium,6908.18,12344.97,102
1516,ValueMart Eco Set 1516,7,ValueMart,18156.42,24228.7,109
1517,Levis Eco T-Shirt 1517,2,Levis,17097.75,19680.54,236
1518,Premium Eco Pack 1518,17,Premium,6296.9,10295.23,430
1519,ValueMart Pro Kit 1519,20,ValueMart,18116.48,21122.26,183
1520,Premium Plus Product 1520,18,Premium,24754.13,32371.14,4
1521,ProLine Max Item 1521,7,ProLine,20347.49,25521.0,281
1522,HouseBrand Eco Pack 1522,17,HouseBrand,18887.91,22177.32,316
1523,Generic Ultra Item 1523,14,Generic,14418.14,19424.66,43
1524,HouseBrand Max Kit 1524,22,HouseBrand,4110.61,5700.29,218
1525,HouseBrand Mini Pack 1525,22,HouseBrand,4806.54,8093.7,458
1526,Zara Pro Jacket 1526,2,Zara,12256.27,14694.84,340
1527,ValueMart Pro Set 1527,17,ValueMart,19775.51,33665.99,372
1528,Generic Pro Item 1528,25,Generic,16816.79,27745.86,35
1529,Adidas Eco Running Shoe 1529,13,Adidas,22822.79,35796.24,92
1530,Generic Ultra Pack 1530,23,Generic,5924.53,8726.12,485
1531,Premium Mini Kit 1531,19,Premium,5107.91,6575.77,66
1532,ValueMart Mini Kit 1532,25,ValueMart,10893.53,13814.96,457
1533,Premium Mini Item 1533,9,Premium,9964.53,15494.9,169
1534,Generic Pro Pack 1534,24,Generic,24665.42,38813.61,182
1535,ProLine Prime Item 1535,18,ProLine,8079.64,13793.18,447
1536,Generic Plus Novel 1536,6,Generic,2704.2,4820.55,76
1537,ProLine Classic Item 1537,22,ProLine,7625.95,12116.57,360
1538,Lenovo Classic Laptop 1538,12,Lenovo,8112.05,10840.97,291
1539,Lakme Mini Kit 1539,4,Lakme,13755.49,19811.87,321
1540,Nike Lite Boot 1540,13,Nike,5423.16,9545.29,376
1541,ProLine Lite Product 1541,16,ProLine,22495.04,27467.03,317
1542,ValueMart Classic Pack 1542,16,ValueMart,21244.07,29000.25,238
1543,HouseBrand Plus Set 1543,5,HouseBrand,6662.28,8843.56,75
1544,Dell Max Notebook 1544,12,Dell,8182.79,10853.06,351
1545,Generic Prime Item 1545,17,Generic,1373.16,1882.93,33
1546,ProLine Eco Kit 1546,18,ProLine,4437.45,5740.3,273
1547,ProLine Classic Novel 1547,6,ProLine,73.11,106.59,217
1548,Samsung Ultra Headphone 1548,1,Samsung,6859.85,12324.56,345
1549,ValueMart Lite Pack 1549,23,ValueMart,5416.14,7319.92,424
1550,HP Ultra Notebook 1550,12,HP,21118.12,35303.58,226
1551,Dove Ultra Set 1551,4,Dove,3155.0,4482.86,395
1552,Generic Prime Product 1552,22,Generic,22058.02,26906.1,496
1553,Generic Smart Pack 1553,15,Generic,3934.1,6278.76,410
1554,ProLine Classic Item 1554,23,ProLine,11396.49,13721.42,218
1555,Generic Max Set 1555,15,Generic,-10242.49,17177.52,469
1556,HouseBrand Smart Pack 1556,9,HouseBrand,21878.69,29052.83,342
1557,Maybelline Lite Set 1557,4,Maybelline,7696.69,9025.87,428
1558,HouseBrand Classic Item 1558,8,HouseBrand,16519.93,20525.75,19
1559,ProLine Ultra Item 1559,3,ProLine,3353.01,4024.98,394
1560,Premium Smart Kit 1560,22,Premium,23605.67,27860.94,170
1561,Premium Classic Pack 1561,20,Premium,18441.94,33158.44,164
1562,ProLine Prime Product 1562,9,ProLine,7173.45,10362.07,210
1563,ProLine Plus Set 1563,22,ProLine,18228.41,26550.69,364
1564,ValueMart Pro Product 1564,7,ValueMart,18189.04,31020.36,214
1565,Premium Ultra Product 1565,10,Premium,16731.21,23593.31,84
1566,Asus Plus Desktop 1566,12,Asus,13146.51,21747.24,239
1567,HouseBrand Smart Set 1567,25,HouseBrand,11136.94,15285.5,439
1568,ValueMart Plus Kit 1568,10,ValueMart,3390.53,4553.52,406
1569,Premium Eco Kit 1569,3,Premium,10725.96,13501.65,36
1570,Generic Prime Product 1570,9,Generic,19849.76,26000.27,131
1571,Generic Lite Set 1571,16,Generic,22534.48,34218.7,31
1572,ProLine Classic Product 1572,5,ProLine,8651.92,13269.8,28
1573,Nike Pro Sneaker 1573,13,Nike,3758.06,5413.18,93
1574,ProLine Prime Item 1574,14,ProLine,6719.95,10403.08,386
1575,Nike Prime Dress 1575,2,Nike,8448.35,14132.23,125
1576,HouseBrand Eco Item 1576,7,HouseBrand,15149.16,21459.08,80
1577,Premium Eco Pack 1577,8,Premium,22907.49,31454.74,319
1578,ValueMart Plus Guide 1578,6,ValueMart,-22737.07,37172.01,377
1579,ValueMart Prime Product 1579,18,ValueMart,1285.9,1588.45,146
1580,Premium Smart Product 1580,16,Premium,5275.35,6840.36,227
1581,ProLine Max Pack 1581,20,ProLine,7183.83,8595.68,112
1582,Philips Eco Headphone 1582,1,Philips,11107.29,17228.89,197
1583,Generic Prime Product 1583,22,Generic,-2814.57,3596.56,124
1584,HouseBrand Lite Pack 1584,14,HouseBrand,9134.5,13369.7,407
1585,ValueMart Lite Product 1585,24,ValueMart,13645.05,19373.63,316
1586,  ProLine Lite Pack 1586  ,25,ProLine,1677.13,2944.83,161
1587,Reebok Pro Running Shoe 1587,13,Reebok,12618.72,22073.63,414
1588,Adidas Ultra Boot 1588,13,Adidas,10988.26,14582.71,268
1589,Generic Plus Set 1589,17,Generic,14262.65,18389.18,274
1590,HouseBrand Ultra Item 1590,18,HouseBrand,16119.97,22701.22,324
1591,Panasonic Mini Headphone 1591,1,Panasonic,11192.2,12915.1,394
1592,Puma Pro Dress 1592,2,Puma,10793.72,12987.52,376
1593,  Generic Max Set 1593  ,7,Generic,16404.51,22155.93,326
1594,ProLine Classic Set 1594,25,ProLine,22911.74,35065.31,198
1595,ProLine Prime Pack 1595,25,ProLine,21707.03,29462.61,355
1596,HouseBrand Mini Kit 1596,19,HouseBrand,3463.95,5524.86,227
1597,Puma Eco Sneaker 1597,13,Puma,469.81,624.02,465
1598,Premium Ultra Kit 1598,24,Premium,7930.0,10054.81,499
1599,ProLine Plus Kit 1599,5,ProLine,12006.37,20383.48,278
1600,Premium Smart Kit 1600,19,Premium,10949.46,14077.42,216
1601,Nike Eco T-Shirt 1601,2,Nike,11592.63,19471.03,483
1602,HouseBrand Lite Kit 1602,19,HouseBrand,10244.59,15741.39,228
1603,Samsung Eco Phone 1603,11,Samsung,14496.45,21547.21,102
1604,Premium Lite Product 1604,18,Premium,12717.34,22400.29,329
1605,Samsung Plus Phone 1605,11,Samsung,447.11,582.87,360
1606,Bata Ultra Sneaker 1606,13,Bata,13537.27,20428.42,179
1607,ValueMart Max Set 1607,18,ValueMart,6902.47,10921.0,187
1608,ValueMart Smart Kit 1608,18,ValueMart,10311.45,14553.68,419
1609,HouseBrand Lite Pack 1609,5,HouseBrand,10378.99,17243.97,391
